DATETIME,CPUCoreTemp_1,CPUCoreTemp_2,CPUCoreTemp_3,CPUCoreTemp_4,CPUCoreTemp_Package,CPUPackagePower,CPUCorePower,CPUCoreClock_1,CPUCoreClock_2,CPUCoreClock_3,CPUCoreClock_4
STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE
2020.12.01 05:44:34 635,54,55,55,65,65,8.876,7.129,2689.205,2689.205,2689.205,2589.604
2020.12.01 05:44:35 644,54,53,65,52,65,8.963,7.212,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:44:36 652,54,52,64,52,64,8.995,7.225,2490.004,2689.204,2689.204,2689.204
2020.12.01 05:44:37 660,55,53,66,52,66,9.19,7.428,2589.604,2490.004,2589.604,2589.604
2020.12.01 05:44:38 669,54,54,55,66,66,8.77,7.023,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:44:39 678,67,54,54,52,67,8.953,7.214,2689.204,2689.204,2589.604,2689.204
2020.12.01 05:44:40 686,53,55,55,65,65,8.839,7.089,2689.205,2689.205,2589.604,2689.205
2020.12.01 05:44:41 694,53,53,56,63,63,8.701,6.97,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:44:42 703,62,53,57,52,62,8.926,7.186,2589.604,2689.204,2689.204,2689.204
2020.12.01 05:44:43 711,54,65,55,53,65,9.121,7.35,2490.004,2589.604,2689.204,2689.204
2020.12.01 05:44:44 719,54,52,66,52,66,8.696,6.953,2689.204,2689.204,2589.604,2689.204
2020.12.01 05:44:45 728,54,53,66,52,66,8.887,7.139,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:44:46 736,54,52,65,52,65,8.835,7.086,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:44:47 744,54,67,55,53,67,8.875,7.128,2589.605,2689.205,2589.605,2689.205
2020.12.01 05:44:48 753,54,53,65,52,65,8.809,7.051,2689.205,2689.205,2689.205,2589.604
2020.12.01 05:44:49 762,54,52,66,52,66,9.049,7.291,2689.204,2689.204,2689.204,2589.604
2020.12.01 05:44:50 770,54,53,64,53,64,8.847,7.089,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:44:51 778,54,52,66,52,66,8.71,6.968,2589.604,2589.604,2490.004,2490.004
2020.12.01 05:44:52 790,52,54,55,65,65,8.818,7.062,2589.604,2589.604,2689.205,2689.205
2020.12.01 05:44:53 798,54,54,56,61,61,9.03,7.257,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:44:54 807,56,61,56,59,61,9.013,7.255,2589.604,2689.204,2689.204,2589.604
2020.12.01 05:44:55 815,53,55,55,65,65,8.817,7.064,2689.204,2589.604,2689.204,2589.604
2020.12.01 05:44:56 823,58,56,55,58,58,8.864,7.104,2689.204,2689.204,2490.004,2689.204
2020.12.01 05:44:57 832,53,54,56,64,64,8.755,7,2490.004,2490.004,2689.204,2589.604
2020.12.01 05:44:58 840,66,54,54,52,66,8.735,6.978,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:44:59 848,54,53,56,65,65,9.069,7.309,2589.604,2689.204,2689.204,2689.204
2020.12.01 05:45:00 857,55,54,64,52,64,9.096,7.326,2689.204,2689.204,2490.004,2490.004
2020.12.01 05:45:01 865,54,52,66,52,65,8.726,6.977,2689.205,2689.205,2788.805,2689.205
2020.12.01 05:45:02 873,54,54,55,65,65,8.926,7.16,2490.004,2689.204,2689.204,2689.204
2020.12.01 05:45:03 881,54,65,53,53,65,8.929,7.164,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:45:04 890,54,58,56,65,65,8.724,6.973,2490.004,2490.004,2490.004,2490.004
2020.12.01 05:45:05 899,53,53,55,65,65,8.859,7.108,2689.205,2689.205,2490.004,2788.805
2020.12.01 05:45:06 907,53,55,55,67,67,9.16,7.403,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:45:07 915,55,64,54,53,64,8.804,7.058,2490.004,2689.204,2689.204,2689.204
2020.12.01 05:45:08 924,54,53,60,54,60,8.825,7.079,2689.204,2689.204,2689.204,2589.604
2020.12.01 05:45:09 933,57,55,55,64,64,8.826,7.062,2689.204,2589.604,2689.204,2589.604
2020.12.01 05:45:10 941,55,52,65,53,65,8.923,7.173,2589.604,2689.204,2689.204,2689.204
2020.12.01 05:45:11 950,53,54,55,65,65,8.703,6.968,2589.604,2689.204,2689.204,2689.204
2020.12.01 05:45:12 958,54,52,66,52,66,9.141,7.37,2589.604,2689.205,2589.604,2689.205
2020.12.01 05:45:13 966,54,54,55,65,65,8.927,7.173,2689.204,2490.004,2689.204,2490.004
2020.12.01 05:45:14 975,54,54,57,65,65,8.967,7.215,2589.604,2589.604,2490.004,2689.205
2020.12.01 05:45:15 984,54,53,64,53,64,8.76,7.011,2589.604,2689.204,2490.004,2589.604
2020.12.01 05:45:16 992,64,59,55,53,64,8.971,7.223,2589.604,2589.604,2589.604,2589.604
2020.12.01 05:45:18 000,56,54,56,63,63,8.997,7.252,2689.204,2490.004,2490.004,2589.604
2020.12.01 05:45:19 009,56,52,64,53,64,8.72,6.979,2589.604,2589.604,2689.204,2490.004
2020.12.01 05:45:20 018,53,53,55,66,66,8.864,7.106,2490.004,2490.004,2689.205,2689.205
2020.12.01 05:45:21 026,54,52,66,53,66,9.048,7.303,2589.604,2689.204,2689.204,2689.204
2020.12.01 05:45:22 034,54,54,55,66,66,8.635,6.904,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:45:23 046,68,54,54,52,68,8.907,7.163,2589.604,2589.604,2589.604,2589.604
2020.12.01 05:45:24 054,53,64,55,54,64,9.037,7.268,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:45:25 063,54,59,56,62,62,8.814,7.059,2490.004,2589.604,2689.204,2490.004
2020.12.01 05:45:26 071,54,58,56,60,60,8.863,7.115,2689.204,2589.604,2689.204,2589.604
2020.12.01 05:45:27 080,54,58,56,63,63,8.992,7.248,2689.204,2689.204,2689.204,2589.604
2020.12.01 05:45:28 088,66,55,56,52,66,8.793,7.033,2689.205,2490.004,2689.205,2689.205
2020.12.01 05:45:29 096,54,54,56,63,63,8.836,7.089,2490.003,2490.003,2490.003,2490.003
2020.12.01 05:45:30 105,54,52,66,52,66,8.995,7.242,2689.205,2689.205,2589.605,2490.004
2020.12.01 05:45:31 113,54,52,65,53,65,8.883,7.122,2689.205,2689.205,2689.205,2689.205
2020.12.01 05:45:32 121,53,65,55,52,65,8.782,7.043,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:45:33 130,54,53,55,63,63,8.971,7.214,2589.604,2689.204,2689.204,2689.204
2020.12.01 05:45:34 138,54,61,56,53,61,9.043,7.301,2589.604,2689.204,2689.204,2689.204
2020.12.01 05:45:35 146,60,59,57,53,60,8.877,7.14,2490.004,2589.604,2689.204,2490.004
2020.12.01 05:45:36 155,68,54,54,52,68,8.884,7.145,2589.604,2589.604,2490.004,2490.004
2020.12.01 05:45:37 164,54,52,66,52,66,8.877,7.13,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:45:38 173,67,55,54,53,67,9.194,7.441,2689.205,2689.205,2689.205,2689.205
2020.12.01 05:45:39 182,54,52,65,52,65,8.756,7.014,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:45:40 190,54,54,55,65,65,9.024,7.272,2689.204,2689.204,2689.204,2589.604
2020.12.01 05:45:41 199,66,55,55,54,66,8.935,7.188,2589.604,2589.604,2589.604,2490.004
2020.12.01 05:45:42 207,53,67,53,52,67,8.752,7.022,2589.604,2689.204,2689.204,2689.204
2020.12.01 05:45:43 216,54,65,54,53,65,8.887,7.138,2689.205,2689.205,2589.604,2689.205
2020.12.01 05:45:44 224,54,67,54,53,67,9.074,7.32,2589.604,2689.204,2689.204,2689.204
2020.12.01 05:45:45 232,67,55,54,52,67,8.671,6.926,2589.604,2589.604,2689.204,2689.204
2020.12.01 05:45:46 242,55,52,57,58,58,8.967,7.205,2689.205,2589.604,2490.004,2689.205
2020.12.01 05:45:47 250,67,54,55,53,67,8.901,7.148,2589.604,2689.204,2589.604,2689.204
2020.12.01 05:45:48 258,54,52,64,52,64,8.681,6.944,2689.205,2689.205,2589.605,2589.605
2020.12.01 05:45:49 266,54,65,54,52,65,8.935,7.174,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:45:50 275,53,53,56,63,63,9.026,7.25,2689.204,2689.204,2589.604,2589.604
2020.12.01 05:45:51 283,54,55,57,65,65,8.858,7.092,2589.604,2490.004,2490.004,2689.204
2020.12.01 05:45:52 291,65,55,54,53,65,8.755,7.003,2589.604,2689.204,2689.204,2689.204
2020.12.01 05:45:53 303,66,54,54,52,66,8.845,7.083,2689.204,2589.604,2689.204,2589.604
2020.12.01 05:45:54 311,54,53,65,52,65,8.82,7.057,2689.205,2689.205,2689.205,2689.205
2020.12.01 05:45:55 319,54,55,55,67,67,8.875,7.13,2689.205,2689.205,2689.205,2689.205
2020.12.01 05:45:56 328,54,54,55,65,65,8.957,7.193,2689.204,2689.204,2689.204,2788.804
2020.12.01 05:45:57 336,54,53,56,64,64,8.94,7.174,2689.204,2689.204,2589.604,2689.204
2020.12.01 05:45:58 344,54,67,53,53,67,8.717,6.972,2689.205,2689.205,2689.205,2689.205
2020.12.01 05:45:59 353,54,52,64,52,64,8.83,7.078,2490.004,2490.004,2689.204,2490.004
2020.12.01 05:46:00 361,54,67,54,53,67,8.946,7.166,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:46:01 370,55,54,59,54,59,8.809,7.041,2689.205,2689.205,2589.604,2589.604
2020.12.01 05:46:02 378,54,53,56,63,63,9.004,7.238,2589.604,2689.204,2689.204,2689.204
2020.12.01 05:46:03 386,54,54,55,65,65,8.83,7.073,2689.204,2689.204,2589.604,2788.804
2020.12.01 05:46:04 395,54,56,64,52,64,8.731,6.989,2490.004,2490.004,2490.004,2490.004
2020.12.01 05:46:05 403,54,53,55,64,64,8.814,7.052,2689.205,2689.205,2589.605,2589.605
2020.12.01 05:46:06 411,53,67,54,53,67,9.025,7.264,2689.205,2689.205,2589.604,2689.205
2020.12.01 05:46:07 420,55,53,66,53,66,8.875,7.131,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:46:08 428,55,53,63,52,63,8.761,7.024,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:46:09 437,54,58,55,63,63,8.865,7.117,2589.567,2589.567,2589.567,2689.166
2020.12.01 05:46:10 451,54,52,65,52,65,8.831,7.096,2589.642,2589.642,2589.642,2589.642
2020.12.01 05:46:11 459,53,55,55,66,66,8.671,6.933,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:46:12 468,54,53,56,63,63,9.148,7.391,2689.205,2689.205,2689.205,2589.604
2020.12.01 05:46:13 477,54,54,55,66,66,8.96,7.219,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:46:14 487,67,54,55,53,67,8.781,7.043,2689.205,2689.205,2490.004,2689.205
2020.12.01 05:46:15 495,54,66,53,53,66,8.841,7.092,2589.604,2490.004,2689.205,2589.604
2020.12.01 05:46:16 503,55,52,64,52,64,8.954,7.207,2490.004,2589.604,2589.604,2689.204
2020.12.01 05:46:17 512,54,52,65,52,65,8.738,6.994,2689.204,2689.204,2689.204,2589.604
2020.12.01 05:46:18 520,54,67,53,53,67,9.182,7.441,2689.205,2589.604,2689.205,2689.205
2020.12.01 05:46:19 528,54,65,53,52,65,8.849,7.103,2689.204,2589.604,2689.204,2689.204
2020.12.01 05:46:20 537,56,63,56,54,63,9.003,7.245,2689.204,2689.204,2589.604,2689.204
2020.12.01 05:46:21 545,67,55,54,53,67,8.675,6.939,2689.204,2689.204,2589.604,2689.204
2020.12.01 05:46:22 554,54,54,55,65,65,9.062,7.304,2589.604,2589.604,2490.004,2589.604
2020.12.01 05:46:23 565,68,54,54,52,68,8.973,7.216,2589.604,2589.604,2589.604,2689.204
2020.12.01 05:46:24 573,53,67,53,53,67,9.01,7.268,2589.604,2689.205,2689.205,2689.205
2020.12.01 05:46:25 582,54,68,53,53,68,8.863,7.127,2490.004,2689.204,2689.204,2689.204
2020.12.01 05:46:26 590,56,58,58,53,58,9.006,7.26,2589.604,2589.604,2689.205,2490.004
2020.12.01 05:46:27 598,54,59,56,57,59,8.699,6.972,2689.204,2490.004,2689.204,2689.204
2020.12.01 05:46:28 609,54,52,65,53,65,8.986,7.246,2589.604,2490.004,2490.004,2788.805
2020.12.01 05:46:29 617,66,55,55,52,66,8.979,7.239,2589.604,2689.204,2589.604,2689.204
2020.12.01 05:46:30 625,54,68,53,53,68,8.841,7.119,2689.205,2689.205,2689.205,2589.604
2020.12.01 05:46:31 634,54,52,66,52,66,8.906,7.169,2689.204,2689.204,2589.604,2689.204
2020.12.01 05:46:32 642,64,55,54,53,64,9.066,7.318,2490.004,2689.204,2689.204,2490.004
2020.12.01 05:46:33 651,66,55,57,53,66,8.781,7.054,2589.604,2490.004,2589.604,2490.004
2020.12.01 05:46:34 660,53,54,55,64,65,8.807,7.071,2689.205,2689.205,2589.604,2689.205
2020.12.01 05:46:35 668,67,55,53,52,67,8.958,7.216,2589.604,2689.204,2689.204,2589.604
2020.12.01 05:46:36 676,56,55,63,54,63,9.029,7.283,2589.605,2589.605,2788.805,2589.605
2020.12.01 05:46:37 685,54,56,55,65,65,8.852,7.11,2589.604,2689.204,2490.004,2689.204
2020.12.01 05:46:38 694,54,52,63,53,63,9.122,7.375,2490.004,2689.204,2788.804,2589.604
2020.12.01 05:46:39 702,54,53,64,53,64,9.005,7.257,2689.205,2589.604,2589.604,2589.604
2020.12.01 05:46:40 717,56,52,64,53,64,8.783,7.032,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:46:41 730,55,65,56,53,65,9.014,7.265,2689.204,2689.204,2589.604,2490.004
2020.12.01 05:46:42 738,57,54,65,53,65,9.046,7.285,2689.204,2689.204,2490.004,2689.204
2020.12.01 05:46:43 747,56,62,58,54,62,8.974,7.224,2589.604,2689.204,2689.204,2589.604
2020.12.01 05:46:44 757,60,53,65,54,65,9.128,7.37,2490.004,2589.604,2490.004,2689.204
2020.12.01 05:46:45 767,55,52,66,53,66,9,7.245,2689.205,2490.004,2689.205,2689.205
2020.12.01 05:46:46 776,55,52,66,52,66,8.801,7.056,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:46:47 784,54,54,55,65,65,8.859,7.112,2490.004,2689.205,2689.205,2589.604
2020.12.01 05:46:48 792,62,54,56,53,62,8.985,7.232,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:46:49 801,54,54,56,65,65,9.06,7.305,2490.004,2689.204,2689.204,2589.604
2020.12.01 05:46:50 809,54,67,53,54,66,8.815,7.065,2689.205,2689.205,2689.205,2689.205
2020.12.01 05:46:51 817,58,53,56,60,60,9.01,7.261,2589.604,2490.004,2689.204,2689.204
2020.12.01 05:46:52 825,54,54,56,65,65,8.83,7.099,2589.604,2589.604,2490.004,2490.004
2020.12.01 05:46:53 837,53,54,55,66,66,8.825,7.072,2689.204,2689.204,2689.204,2490.004
2020.12.01 05:46:54 846,54,54,55,65,65,9.006,7.255,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:46:55 854,54,66,54,53,66,9.121,7.367,2589.604,2689.204,2689.204,2689.204
2020.12.01 05:46:56 862,66,54,56,52,66,8.811,7.066,2589.604,2689.204,2689.204,2689.204
2020.12.01 05:46:57 871,55,54,55,66,66,9.033,7.275,2689.205,2689.205,2689.205,2689.205
2020.12.01 05:46:58 880,54,54,56,63,63,9.029,7.278,2689.204,2589.604,2490.004,2689.204
2020.12.01 05:46:59 888,54,52,65,53,65,8.78,7.032,2689.205,2589.604,2689.205,2689.205
2020.12.01 05:47:00 896,54,67,54,53,67,9.086,7.325,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:47:01 905,54,53,55,65,65,8.947,7.192,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:47:02 913,54,67,54,53,67,8.902,7.162,2689.205,2589.604,2689.205,2689.205
2020.12.01 05:47:03 921,66,54,55,52,66,8.905,7.164,2689.204,2689.204,2589.604,2589.604
2020.12.01 05:47:04 931,55,54,55,62,62,8.895,7.166,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:47:05 939,54,55,56,65,65,8.851,7.11,2689.204,2689.204,2490.004,2490.004
2020.12.01 05:47:06 947,54,52,66,52,66,8.786,7.048,2689.205,2689.205,2490.004,2589.604
2020.12.01 05:47:07 955,54,54,64,52,64,8.962,7.226,2689.204,2689.204,2689.204,2589.604
2020.12.01 05:47:08 964,54,67,53,53,67,8.983,7.242,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:47:09 972,67,54,55,52,67,8.798,7.061,2689.205,2490.004,2589.604,2589.604
2020.12.01 05:47:10 980,54,54,55,66,66,8.931,7.199,2689.204,2689.204,2689.204,2589.604
2020.12.01 05:47:11 989,55,65,54,52,65,8.97,7.229,2589.604,2490.004,2689.205,2689.205
2020.12.01 05:47:12 997,55,60,60,55,60,9.034,7.304,2589.604,2490.004,2689.204,2589.604
2020.12.01 05:47:14 009,56,64,54,53,64,8.679,6.963,2490.004,2490.004,2490.004,2589.604
2020.12.01 05:47:15 018,54,53,65,53,65,8.935,7.186,2689.205,2689.205,2589.604,2689.205
2020.12.01 05:47:16 026,54,68,53,53,68,8.889,7.16,2490.004,2689.204,2689.204,2689.204
2020.12.01 05:47:17 035,55,53,63,52,63,8.836,7.092,2689.205,2689.205,2589.604,2689.205
2020.12.01 05:47:18 043,55,64,54,53,64,9.065,7.307,2689.204,2689.204,2689.204,2490.004
2020.12.01 05:47:19 052,64,56,54,53,64,8.991,7.243,2689.204,2589.604,2689.204,2689.204
2020.12.01 05:47:20 061,54,67,54,53,67,8.77,7.025,2689.204,2689.204,2689.204,2589.604
2020.12.01 05:47:21 069,55,55,56,58,58,8.99,7.253,2589.604,2689.204,2689.204,2689.204
2020.12.01 05:47:22 077,68,55,54,53,68,8.921,7.187,2689.204,2589.604,2490.004,2589.604
2020.12.01 05:47:23 087,54,67,53,53,67,8.759,7.019,2490.004,2689.205,2589.604,2689.205
2020.12.01 05:47:24 098,54,65,54,53,65,9.104,7.354,2589.604,2689.204,2589.604,2689.204
2020.12.01 05:47:25 107,55,68,53,53,67,9.051,7.297,2689.205,2689.205,2689.205,2689.205
2020.12.01 05:47:26 115,63,60,55,57,62,8.925,7.174,2490.004,2689.204,2589.604,2689.204
2020.12.01 05:47:27 124,54,66,53,53,66,8.784,7.05,2589.604,2589.604,2689.204,2689.204
2020.12.01 05:47:28 132,54,54,64,52,64,8.97,7.229,2589.604,2589.604,2490.004,2689.204
2020.12.01 05:47:29 141,54,65,54,53,65,8.961,7.218,2689.205,2689.205,2689.205,2689.205
2020.12.01 05:47:30 150,66,54,54,53,66,8.907,7.165,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:47:31 158,55,54,64,53,64,9.092,7.353,2589.604,2589.604,2689.204,2689.204
2020.12.01 05:47:32 166,56,53,65,53,65,8.882,7.144,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:47:33 175,55,55,61,56,59,8.698,6.953,2589.604,2589.604,2689.205,2689.205
2020.12.01 05:47:34 184,54,53,65,52,65,8.943,7.197,2589.604,2490.004,2490.004,2490.004
2020.12.01 05:47:35 193,55,54,65,53,65,9.023,7.27,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:47:36 201,54,65,55,52,65,8.691,6.965,2689.205,2689.205,2689.205,2689.205
2020.12.01 05:47:37 210,54,52,56,62,62,8.835,7.078,2689.204,2689.204,2689.204,2589.604
2020.12.01 05:47:38 218,60,54,55,57,60,9.129,7.372,2589.604,2589.604,2490.004,2689.204
2020.12.01 05:47:39 226,54,68,53,53,68,8.754,7.028,2689.205,2689.205,2490.004,2490.004
2020.12.01 05:47:40 235,57,54,57,54,57,8.842,7.083,2589.604,2589.604,2589.604,2589.604
2020.12.01 05:47:41 243,54,68,53,53,68,9.027,7.276,2589.604,2689.204,2689.204,2689.204
2020.12.01 05:47:42 251,67,56,54,52,67,9.015,7.248,2589.604,2689.204,2689.204,2689.204
2020.12.01 05:47:43 259,54,55,55,64,64,8.734,6.975,2689.205,2689.205,2689.205,2689.205
2020.12.01 05:47:44 268,54,65,53,53,65,9.19,7.418,2589.604,2490.004,2689.205,2689.205
2020.12.01 05:47:45 276,54,65,54,53,65,8.978,7.222,2689.204,2589.604,2589.604,2689.204
2020.12.01 05:47:46 284,67,56,55,53,67,8.877,7.114,2689.204,2589.604,2689.204,2689.204
2020.12.01 05:47:47 293,55,54,55,63,63,8.766,7.016,2689.205,2589.605,2689.205,2689.205
2020.12.01 05:47:48 301,55,52,66,52,66,8.931,7.175,2689.204,2689.204,2689.204,2490.004
2020.12.01 05:47:49 309,55,65,55,54,65,9.138,7.383,2589.604,2589.604,2490.004,2689.204
2020.12.01 05:47:50 318,55,66,54,53,65,8.94,7.183,2689.204,2689.204,2689.204,2589.604
2020.12.01 05:47:51 326,66,58,55,55,61,8.973,7.207,2589.604,2589.604,2490.004,2689.204
2020.12.01 05:47:52 338,54,54,55,67,67,8.917,7.161,2689.205,2589.604,2689.205,2490.004
2020.12.01 05:47:53 347,54,67,53,53,67,8.791,7.042,2490.004,2689.204,2689.204,2689.204
2020.12.01 05:47:54 358,54,54,55,63,63,8.973,7.21,2589.604,2589.604,2689.204,2689.204
2020.12.01 05:47:55 366,67,55,54,52,67,9.011,7.243,2589.604,2589.604,2589.604,2589.604
2020.12.01 05:47:56 375,56,57,59,56,59,8.937,7.169,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:47:57 384,54,66,53,53,65,8.861,7.111,2490.004,2490.004,2490.004,2589.604
2020.12.01 05:47:58 392,67,54,54,52,67,8.939,7.194,2589.604,2689.204,2689.204,2689.204
2020.12.01 05:47:59 400,54,67,55,53,67,8.919,7.175,2689.205,2788.805,2689.205,2689.205
2020.12.01 05:48:00 409,54,68,54,53,68,8.851,7.099,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:48:01 418,54,64,54,52,64,9.216,7.45,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:48:02 426,68,54,55,53,68,8.937,7.193,2689.204,2589.604,2589.604,2589.604
2020.12.01 05:48:03 434,56,63,54,54,63,8.74,7.002,2490.004,2589.604,2589.604,2589.604
2020.12.01 05:48:04 447,53,65,54,53,65,8.928,7.188,2589.604,2689.204,2689.204,2589.604
2020.12.01 05:48:05 455,54,55,55,65,65,8.859,7.106,2689.205,2689.205,2589.604,2689.205
2020.12.01 05:48:06 463,50,50,51,51,52,7.572,5.812,796.801,796.801,796.801,796.801
2020.12.01 05:48:07 473,54,53,64,53,64,9.088,7.342,2589.605,2689.205,2589.605,2689.205
2020.12.01 05:48:08 481,56,53,65,52,65,9.007,7.27,2490.004,2689.204,2689.204,2689.204
2020.12.01 05:48:09 489,54,66,54,53,66,8.845,7.12,2490.004,2490.004,2689.205,2689.205
2020.12.01 05:48:10 498,54,52,66,52,66,8.698,6.961,2689.205,2689.205,2689.205,2689.205
2020.12.01 05:48:11 506,54,65,54,53,65,9.02,7.282,2689.205,2689.205,2689.205,2589.604
2020.12.01 05:48:12 514,54,52,66,53,66,9.065,7.324,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:48:13 523,56,54,55,61,61,8.735,7.007,2589.604,2589.604,2589.604,2589.604
2020.12.01 05:48:14 531,54,52,65,52,65,8.901,7.161,2689.205,2589.604,2490.004,2490.004
2020.12.01 05:48:15 539,53,54,55,67,67,8.786,7.046,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:48:16 547,54,67,53,53,67,8.742,7.009,2689.205,2589.604,2689.205,2689.205
2020.12.01 05:48:17 556,54,53,55,65,65,9.1,7.343,2689.204,2589.604,2689.204,2689.204
2020.12.01 05:48:18 564,54,53,65,52,65,9.064,7.318,2689.204,2589.604,2689.204,2689.204
2020.12.01 05:48:19 573,55,53,66,53,66,8.796,7.051,2589.604,2589.604,2589.604,2689.205
2020.12.01 05:48:20 581,54,54,55,65,65,8.857,7.114,2490.004,2589.604,2589.604,2689.204
2020.12.01 05:48:21 589,54,52,64,52,64,8.954,7.212,2689.204,2689.204,2689.204,2589.604
2020.12.01 05:48:22 598,53,66,54,53,66,8.906,7.151,2689.204,2589.604,2689.204,2589.604
2020.12.01 05:48:23 606,54,65,54,52,64,8.729,6.978,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:48:24 618,67,54,54,53,67,9.212,7.443,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:48:25 626,54,54,55,65,65,9.014,7.261,2689.205,2689.205,2689.205,2689.205
2020.12.01 05:48:26 634,63,57,56,53,63,8.765,7.034,2589.604,2490.004,2589.604,2490.004
2020.12.01 05:48:27 643,53,54,55,64,64,8.816,7.075,2689.204,2490.004,2490.004,2490.004
2020.12.01 05:48:28 651,54,52,66,51,65,8.914,7.18,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:48:29 660,55,65,54,53,65,9.159,7.414,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:48:30 669,54,67,53,52,67,8.719,6.986,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:48:31 677,54,54,55,64,64,8.911,7.159,2589.604,2689.205,2689.205,2689.205
2020.12.01 05:48:32 686,54,54,55,63,63,8.89,7.128,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:48:33 694,61,57,53,53,61,8.786,7.046,2689.205,2689.205,2490.004,2689.205
2020.12.01 05:48:34 702,68,54,53,52,68,8.841,7.091,2589.604,2490.004,2589.604,2689.204
2020.12.01 05:48:35 710,54,67,53,53,67,9.095,7.348,2689.205,2689.205,2589.604,2689.205
2020.12.01 05:48:36 719,54,52,65,51,65,8.614,6.86,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:48:37 727,66,55,54,53,66,8.98,7.237,2689.205,2689.205,2689.205,2689.205
2020.12.01 05:48:38 735,54,55,55,65,65,9.1,7.341,2589.604,2689.205,2589.604,2689.205
2020.12.01 05:48:39 743,55,54,64,53,64,8.643,6.893,2589.604,2589.604,2589.604,2490.004
2020.12.01 05:48:40 752,67,54,54,51,67,8.776,7.024,2689.204,2589.604,2689.204,2589.604
2020.12.01 05:48:41 760,54,65,54,53,65,8.881,7.126,2689.205,2689.205,2689.205,2689.205
2020.12.01 05:48:42 768,68,54,55,53,68,8.87,7.127,2589.604,2589.604,2589.604,2589.604
2020.12.01 05:48:43 777,55,65,54,58,60,8.852,7.096,2689.204,2490.004,2689.204,2689.204
2020.12.01 05:48:44 791,54,66,53,53,66,8.929,7.181,2589.604,2589.604,2689.205,2689.205
2020.12.01 05:48:45 799,58,54,58,58,58,8.846,7.094,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:48:46 810,55,63,54,53,63,8.659,6.924,2689.205,2589.604,2589.604,2490.004
2020.12.01 05:48:47 818,66,55,54,52,66,8.932,7.187,2490.004,2689.204,2589.604,2689.204
2020.12.01 05:48:48 834,54,65,53,53,65,9.024,7.267,2589.605,2490.005,2589.605,2689.205
2020.12.01 05:48:49 843,53,67,53,52,67,8.845,7.095,2689.205,2589.604,2490.004,2589.604
2020.12.01 05:48:50 852,54,53,55,65,65,8.909,7.142,2689.204,2689.204,2689.204,2689.204
2020.12.01 05:48:51 860,54,67,53,52,67,8.917,7.161,2689.204,2689.204,2589.604,2689.204
2020.12.01 05:48:52 868,55,53,65,53,64,8.812,7.053,2689.205,2689.205,2589.604,2689.205
2020.12.01 05:48:53 877,50,50,51,49,52,6.707,4.944,2390.404,2390.404,2390.404,2091.604
2020.12.01 05:48:54 886,54,66,54,57,66,7.031,5.262,2490.004,2589.604,2689.204,2589.604
