DATETIME,CPUCoreTemp_1,CPUCoreTemp_2,CPUCoreTemp_3,CPUCoreTemp_4,CPUCoreTemp_Package,CPUPackagePower,CPUCorePower,CPUCoreClock_1,CPUCoreClock_2,CPUCoreClock_3,CPUCoreClock_4
2020.11.30 10:04:59 030,52,45,46,43,52,9.515,7.692,2490.004,2689.204,2589.604,2490.004
2020.11.30 10:05:00 038,45,45,45,51,51,9.277,7.487,2689.204,2490.004,2589.604,2589.604
2020.11.30 10:05:01 047,43,43,46,50,50,8.891,7.088,2689.205,2689.205,2788.805,2689.205
2020.11.30 10:05:02 055,45,43,49,44,49,9.014,7.215,2589.604,2689.204,2490.004,2689.204
2020.11.30 10:05:03 063,51,43,45,42,52,8.79,7,2788.804,2689.204,2689.204,2689.204
2020.11.30 10:05:04 072,53,45,45,42,53,9.073,7.257,2589.604,2689.205,2490.004,2689.205
2020.11.30 10:05:05 081,44,43,46,51,51,9.066,7.259,2689.205,2689.205,2589.604,2589.604
2020.11.30 10:05:06 089,44,45,46,52,52,9.495,7.69,2689.204,2689.204,2589.604,2689.204
2020.11.30 10:05:07 100,46,45,46,46,46,9.723,7.902,2689.205,2689.205,2589.604,2689.205
2020.11.30 10:05:08 109,46,47,48,45,48,9.862,8.04,2589.604,2589.604,2589.604,2689.204
2020.11.30 10:05:09 120,43,45,46,50,50,9.072,7.263,2589.604,2490.003,2490.003,2689.204
2020.11.30 10:05:10 128,43,50,44,43,50,9.06,7.275,2490.005,2490.005,2589.605,2589.605
2020.11.30 10:05:11 137,43,43,50,42,50,9.183,7.39,2689.204,2689.204,2490.004,2689.204
2020.11.30 10:05:12 146,47,47,47,45,47,9.386,7.581,2589.604,2589.604,2589.604,2589.604
2020.11.30 10:05:13 155,46,45,47,44,47,9.824,7.988,2589.604,2589.604,2589.604,2589.604
2020.11.30 10:05:14 164,46,45,46,47,47,9.716,7.892,2589.604,2589.604,2490.004,2589.604
2020.11.30 10:05:15 172,47,45,47,45,47,9.86,8.036,2689.205,2589.604,2589.604,2589.604
2020.11.30 10:05:16 181,46,47,46,44,47,9.871,8.039,2589.604,2589.604,2589.604,2490.004
2020.11.30 10:05:17 189,46,45,48,44,48,8.899,7.086,2689.204,2689.204,2689.204,2589.604
2020.11.30 10:05:18 199,50,47,47,47,50,9.684,7.856,2589.604,2589.604,2589.604,2589.604
2020.11.30 10:05:19 208,47,49,46,46,48,10.051,8.212,2589.604,2589.604,2589.604,2589.604
2020.11.30 10:05:20 221,43,45,46,51,51,9.092,7.304,2689.205,2689.205,2689.205,2490.004
2020.11.30 10:05:21 231,42,44,44,43,44,8.466,6.662,896.401,896.401,896.401,896.401
2020.11.30 10:05:22 240,41,42,42,42,43,8.124,6.296,2589.604,2589.604,2490.004,2689.205
2020.11.30 10:05:23 249,45,45,46,46,46,9.25,7.427,2490.004,2589.604,2589.604,2589.604
2020.11.30 10:05:24 257,42,43,43,42,43,8.136,6.307,1792.803,1792.803,1494.002,1494.002
2020.11.30 10:05:25 266,45,47,46,47,47,7.629,5.809,2589.604,2490.004,2490.004,2689.204
2020.11.30 10:05:26 275,41,41,43,40,43,8.699,6.86,2390.404,2390.404,2390.404,2390.404
2020.11.30 10:05:27 283,45,44,48,47,48,8.941,7.115,2689.204,2490.004,2689.204,2490.004
2020.11.30 10:05:28 291,47,46,46,42,47,9.176,7.367,2689.205,2689.205,2589.604,2589.604
2020.11.30 10:05:29 300,52,45,45,45,52,8.728,6.932,2689.203,2490.003,2589.603,2589.603
2020.11.30 10:05:30 309,52,45,46,42,51,9.036,7.221,2589.605,2490.005,2689.205,2589.605
2020.11.30 10:05:31 317,45,46,47,44,47,8.876,7.06,2589.605,2490.005,2589.605,2589.605
2020.11.30 10:05:32 324,45,43,53,42,53,9.142,7.356,2689.204,2689.204,2689.204,2689.204
2020.11.30 10:05:33 333,51,44,45,42,51,8.901,7.1,2689.204,2689.204,2589.604,2589.604
2020.11.30 10:05:34 341,45,45,50,43,50,9.45,7.629,2689.205,2689.205,2589.604,2589.604
2020.11.30 10:05:35 350,53,45,45,42,53,9.152,7.342,2689.204,2689.204,2689.204,2689.204
2020.11.30 10:05:36 359,46,46,53,44,53,9.421,7.596,2589.604,2589.604,2589.604,2689.204
2020.11.30 10:05:37 370,44,45,49,42,49,9.055,7.231,2589.604,2589.604,2689.204,2589.604
2020.11.30 10:05:38 379,43,43,51,42,51,8.884,7.085,2490.004,2589.604,2589.604,2589.604
2020.11.30 10:05:39 391,43,43,52,42,52,8.952,7.143,2689.204,2589.604,2689.204,2689.204
2020.11.30 10:05:40 399,43,52,45,42,52,8.904,7.113,2689.204,2689.204,2689.204,2689.204
2020.11.30 10:05:41 408,45,43,52,42,52,8.826,7.026,2589.604,2689.204,2689.204,2589.604
2020.11.30 10:05:42 416,43,43,49,44,49,8.728,6.924,2490.004,2589.604,2788.805,2589.604
2020.11.30 10:05:43 425,43,44,44,43,44,8.439,6.606,2689.204,2689.204,2689.204,2689.204
2020.11.30 10:05:44 433,44,51,44,43,51,9.162,7.355,2589.604,2490.003,2490.003,2589.604
2020.11.30 10:05:45 442,45,43,52,43,52,9.263,7.466,2689.205,2589.605,2689.205,2490.005
2020.11.30 10:05:46 450,53,45,45,42,53,9.218,7.408,2689.204,2689.204,2689.204,2589.604
2020.11.30 10:05:47 459,51,45,46,42,51,9.105,7.323,2689.204,2589.604,2689.204,2689.204
2020.11.30 10:05:48 468,52,45,46,43,52,8.868,7.054,2689.205,2689.205,2490.004,2689.205
2020.11.30 10:05:49 476,45,44,52,43,52,8.992,7.194,2689.205,2689.205,2689.205,2689.205
2020.11.30 10:05:50 485,45,44,51,43,51,8.964,7.144,2689.204,2689.204,2788.804,2689.204
2020.11.30 10:05:51 494,44,43,51,42,51,8.783,7.004,2490.004,2490.004,2689.204,2589.604
2020.11.30 10:05:52 503,45,50,46,44,50,8.966,7.174,2490.004,2490.004,2490.004,2589.604
2020.11.30 10:05:53 511,46,45,47,47,47,9.332,7.523,2589.604,2589.604,2589.604,2689.204
2020.11.30 10:05:54 520,54,45,45,43,54,9.412,7.635,2689.204,2689.204,2689.204,2490.004
2020.11.30 10:05:55 529,45,43,53,43,53,9.384,7.591,2689.205,2689.205,2689.205,2589.604
2020.11.30 10:05:56 538,46,48,47,46,48,9.375,7.579,2589.604,2589.604,2589.604,2589.604
2020.11.30 10:05:57 546,46,44,48,50,50,8.908,7.129,2490.004,2589.604,2689.205,2589.604
2020.11.30 10:05:58 555,47,44,53,43,53,9.061,7.261,2589.604,2490.004,2589.604,2589.604
2020.11.30 10:05:59 563,43,53,45,43,52,8.756,6.979,2490.004,2490.004,2689.204,2589.604
2020.11.30 10:06:00 572,52,45,46,43,52,9.501,7.696,2788.804,2689.204,2689.204,2689.204
2020.11.30 10:06:01 580,45,47,47,45,47,9.422,7.614,2589.605,2589.605,2589.605,2689.205
2020.11.30 10:06:02 588,51,45,46,44,51,9.749,7.92,2689.204,2589.604,2689.204,2689.204
2020.11.30 10:06:03 597,44,43,52,42,52,9.04,7.255,2689.205,2689.205,2589.604,2589.604
2020.11.30 10:06:04 605,52,47,47,44,52,9.582,7.76,2589.604,2490.004,2689.204,2589.604
2020.11.30 10:06:05 614,46,46,46,48,48,9.172,7.399,2589.604,2589.604,2589.604,2589.604
2020.11.30 10:06:06 623,44,46,48,45,48,8.832,7.046,2490.004,2589.604,2589.604,2490.004
2020.11.30 10:06:07 633,46,45,48,46,48,9.39,7.588,2589.604,2589.604,2589.604,2589.604
2020.11.30 10:06:08 641,44,54,44,43,54,9.133,7.362,2589.604,2788.804,2589.604,2689.204
2020.11.30 10:06:09 649,44,44,46,52,52,8.792,6.995,2689.205,2689.205,2689.205,2689.205
2020.11.30 10:06:10 657,44,53,45,43,53,9.046,7.27,2689.205,2689.205,2689.205,2689.205
2020.11.30 10:06:11 666,45,44,52,42,52,8.633,6.856,2589.604,2490.004,2689.204,2589.604
2020.11.30 10:06:12 675,44,44,46,52,52,9.061,7.263,2689.204,2788.804,2589.604,2689.204
2020.11.30 10:06:13 683,45,52,44,43,52,8.876,7.097,2689.204,2589.604,2689.204,2689.204
2020.11.30 10:06:14 692,45,45,46,53,53,8.869,7.096,2689.205,2689.205,2689.205,2589.604
2020.11.30 10:06:15 700,49,46,48,42,49,8.768,6.973,2689.204,2689.204,2689.204,2689.204
2020.11.30 10:06:16 708,44,44,46,51,51,9.057,7.244,2490.004,2689.205,2589.604,2689.205
2020.11.30 10:06:17 717,45,43,52,42,52,9.42,7.59,2689.204,2589.604,2689.204,2689.204
2020.11.30 10:06:18 725,45,43,52,42,52,8.688,6.898,2689.204,2689.204,2589.604,2689.204
2020.11.30 10:06:19 733,45,44,46,53,53,9.116,7.321,2589.604,2689.205,2689.205,2689.205
2020.11.30 10:06:20 742,44,52,46,43,52,8.927,7.142,2689.205,2788.805,2689.205,2689.205
2020.11.30 10:06:21 750,45,45,46,53,53,8.795,7.01,2689.204,2490.004,2689.204,2788.804
2020.11.30 10:06:22 758,45,52,45,44,51,9.297,7.484,2589.604,2689.205,2689.205,2589.604
2020.11.30 10:06:23 767,45,44,52,42,52,8.75,6.951,2589.604,2788.805,2689.204,2689.204
2020.11.30 10:06:24 776,45,52,45,43,52,8.668,6.891,2589.604,2689.204,2689.204,2689.204
2020.11.30 10:06:25 784,44,43,52,42,52,8.184,6.394,2689.204,2589.604,2589.604,2490.004
2020.11.30 10:06:26 792,43,44,46,52,52,8.726,6.893,2689.204,2689.204,2589.604,2689.204
2020.11.30 10:06:27 801,47,48,47,46,48,8.431,6.593,2589.604,2490.004,2589.604,2589.604
2020.11.30 10:06:28 809,46,46,46,47,47,9.748,7.924,2589.604,2490.004,2589.604,2589.604
2020.11.30 10:06:29 818,47,47,47,47,47,9.951,8.119,2490.004,2490.004,2589.604,2589.604
2020.11.30 10:06:30 827,47,45,46,47,47,10.065,8.231,2490.004,2589.604,2490.004,2490.004
2020.11.30 10:06:31 835,48,47,47,45,48,9.667,7.859,2589.604,2589.604,2490.004,2589.604
2020.11.30 10:06:32 844,47,47,46,46,47,9.89,8.071,2589.604,2490.004,2490.004,2490.004
2020.11.30 10:06:33 853,49,46,47,44,49,10.048,8.218,2589.604,2589.604,2490.003,2490.003
2020.11.30 10:06:34 862,46,47,47,45,47,9.926,8.105,2589.605,2589.605,2589.605,2589.605
2020.11.30 10:06:35 870,47,54,47,54,54,11.008,9.197,2589.604,2490.004,2490.004,2490.004
2020.11.30 10:06:36 879,45,55,44,44,55,9.317,7.531,2689.204,2490.004,2589.604,2689.204
2020.11.30 10:06:37 891,52,45,44,42,52,7.88,6.071,2689.205,2589.604,2689.205,2589.604
2020.11.30 10:06:38 900,48,48,46,51,51,9.146,7.374,2490.004,2589.604,2490.004,2490.004
2020.11.30 10:06:39 909,51,47,46,49,51,9.807,7.994,2490.004,2490.004,2490.004,2490.004
2020.11.30 10:06:40 918,45,45,47,48,48,9.226,7.43,2490.004,2589.604,2589.604,2689.205
2020.11.30 10:06:41 926,47,46,46,45,47,9.55,7.753,2490.003,2490.003,2490.003,2490.003
2020.11.30 10:06:42 935,56,45,47,43,56,9.538,7.744,2689.205,2689.205,2689.205,2689.205
2020.11.30 10:06:43 944,47,45,50,43,50,8.701,6.909,2589.604,2490.004,2589.604,2490.004
2020.11.30 10:06:44 953,45,45,46,53,53,9.865,8.065,2589.604,2689.205,2689.205,2589.604
2020.11.30 10:06:45 961,45,44,54,43,54,9.049,7.284,2689.204,2689.204,2589.604,2689.204
2020.11.30 10:06:46 970,45,45,56,44,56,9.726,7.941,2689.204,2490.004,2589.604,2490.004
2020.11.30 10:06:47 979,48,48,47,47,48,9.742,7.941,2589.604,2589.604,2490.004,2589.604
2020.11.30 10:06:48 987,50,47,49,48,50,9.731,7.943,2490.004,2689.204,2490.004,2490.004
2020.11.30 10:06:49 996,53,46,46,43,53,9.003,7.225,2589.604,2490.004,2490.004,2589.604
2020.11.30 10:06:51 004,56,45,45,42,56,9.442,7.664,2490.004,2689.204,2689.204,2589.604
2020.11.30 10:06:52 013,50,46,44,42,50,8.776,7.026,2689.204,2689.204,2689.204,2589.604
2020.11.30 10:06:53 022,45,53,45,43,53,8.796,7.043,2689.205,2689.205,2689.205,2689.205
2020.11.30 10:06:54 030,45,51,45,43,51,8.668,6.917,2689.204,2689.204,2589.604,2589.604
2020.11.30 10:06:55 039,46,47,46,47,47,8.453,6.688,2589.604,2589.604,2589.604,2490.004
2020.11.30 10:06:56 047,47,46,47,46,48,9.375,7.588,2589.604,2589.604,2490.004,2589.604
2020.11.30 10:06:57 056,45,44,53,43,53,9.388,7.615,2689.204,2490.004,2589.604,2589.604
2020.11.30 10:06:58 065,43,45,43,43,45,5.753,3.972,2689.204,2490.004,2490.004,2490.004
2020.11.30 10:06:59 074,44,44,46,54,54,9.313,7.524,2589.604,2689.205,2689.205,2589.604
2020.11.30 10:07:00 082,45,46,47,44,47,9.207,7.43,2490.004,2490.004,2589.604,2689.204
2020.11.30 10:07:01 091,43,43,44,42,44,8.069,6.281,896.401,896.401,896.401,896.401
2020.11.30 10:07:02 100,46,54,45,43,54,7.681,5.895,2589.604,2689.205,2689.205,2490.004
2020.11.30 10:07:03 109,52,46,45,43,52,9.131,7.371,2689.204,2589.604,2689.204,2490.004
2020.11.30 10:07:04 117,45,45,46,51,51,8.771,7.023,2689.205,2490.004,2689.205,2589.604
2020.11.30 10:07:05 126,44,45,46,52,52,8.687,6.946,2490.004,2490.004,2490.004,2490.004
2020.11.30 10:07:06 134,45,45,50,45,50,9.108,7.33,2589.605,2490.004,2589.605,2490.004
2020.11.30 10:07:07 143,46,46,49,44,49,9.843,8.052,2490.004,2689.204,2689.204,2589.604
2020.11.30 10:07:08 152,45,44,54,43,54,9.446,7.678,2689.204,2689.204,2689.204,2689.204
2020.11.30 10:07:09 160,55,46,46,43,55,9.511,7.718,2788.804,2689.204,2689.204,2689.204
2020.11.30 10:07:10 169,45,44,56,43,56,8.73,6.979,2689.205,2689.205,2689.205,2589.605
2020.11.30 10:07:11 178,46,48,47,45,48,9.52,7.728,2490.004,2490.004,2589.604,2589.604
2020.11.30 10:07:12 186,47,50,47,46,50,9.583,7.808,2689.204,2589.604,2689.204,2589.604
2020.11.30 10:07:13 195,46,48,49,44,49,9.198,7.436,2490.004,2490.004,2589.604,2589.604
2020.11.30 10:07:14 203,44,46,46,53,53,9.092,7.34,2689.204,2689.204,2689.204,2589.604
2020.11.30 10:07:15 211,45,45,55,43,55,9.264,7.513,2589.604,2490.004,2589.604,2490.004
2020.11.30 10:07:16 220,50,45,47,45,50,9.549,7.767,2589.604,2490.004,2490.004,2490.004
2020.11.30 10:07:17 229,45,53,45,44,53,9.572,7.776,2689.204,2589.604,2589.604,2689.204
2020.11.30 10:07:18 237,53,46,46,44,53,9.39,7.601,2589.604,2689.204,2490.004,2589.604
2020.11.30 10:07:19 246,56,46,46,44,56,9.588,7.804,2589.604,2589.604,2689.205,2490.004
2020.11.30 10:07:20 254,45,45,55,43,55,9.377,7.596,2589.604,2689.205,2689.205,2689.205
2020.11.30 10:07:21 263,46,44,55,44,55,9.325,7.547,2689.205,2689.205,2689.205,2490.004
2020.11.30 10:07:22 272,45,57,46,44,57,9.231,7.453,2689.204,2689.204,2490.004,2490.004
2020.11.30 10:07:23 280,45,52,46,44,52,9.441,7.665,2589.604,2490.004,2589.604,2490.004
2020.11.30 10:07:24 289,45,58,45,43,58,9.045,7.268,2689.205,2689.205,2689.205,2589.604
2020.11.30 10:07:25 298,57,46,45,43,57,9.021,7.261,2689.204,2788.804,2589.604,2689.204
2020.11.30 10:07:26 306,46,46,47,51,51,9.468,7.672,2589.604,2689.204,2689.204,2490.004
2020.11.30 10:07:27 315,46,45,46,55,55,9.252,7.49,2490.004,2689.204,2589.604,2788.805
2020.11.30 10:07:28 324,45,45,48,47,48,9.191,7.422,2589.604,2689.204,2689.204,2788.805
2020.11.30 10:07:29 333,45,45,51,45,51,9.083,7.329,2589.604,2689.204,2689.204,2689.204
2020.11.30 10:07:30 341,46,45,55,45,55,8.906,7.139,2689.205,2689.205,2689.205,2689.205
2020.11.30 10:07:31 350,47,46,49,46,48,9.51,7.709,2490.004,2589.604,2589.604,2589.604
2020.11.30 10:07:32 359,52,47,47,47,52,9.539,7.771,2589.604,2589.604,2589.604,2589.604
2020.11.30 10:07:33 368,53,46,47,45,53,9.411,7.627,2589.604,2490.004,2490.004,2490.004
2020.11.30 10:07:34 376,45,54,46,44,54,8.997,7.242,2689.204,2689.204,2589.604,2589.604
2020.11.30 10:07:35 384,47,46,47,45,47,9.582,7.773,2589.604,2589.604,2589.604,2589.604
2020.11.30 10:07:36 393,45,45,54,44,54,9.37,7.579,2689.204,2490.004,2788.804,2689.204
2020.11.30 10:07:37 402,50,47,47,46,50,9.611,7.821,2689.204,2589.604,2589.604,2589.604
2020.11.30 10:07:38 411,46,48,47,45,48,9.396,7.591,2589.604,2589.604,2589.604,2589.604
2020.11.30 10:07:39 420,51,46,47,45,51,9.529,7.747,2589.604,2589.604,2589.604,2589.604
2020.11.30 10:07:40 429,46,45,48,51,51,9.306,7.526,2589.604,2589.604,2689.204,2788.804
2020.11.30 10:07:41 437,51,47,46,44,51,9.263,7.479,2689.204,2689.204,2589.604,2589.604
2020.11.30 10:07:42 447,52,51,47,45,52,9.516,7.721,2689.204,2490.004,2589.604,2589.604
2020.11.30 10:07:43 460,48,55,45,43,55,9.231,7.463,2490.004,2490.004,2589.604,2490.004
2020.11.30 10:07:44 469,46,45,47,53,53,8.615,6.85,2689.205,2689.205,2589.604,2689.205
2020.11.30 10:07:45 478,46,44,54,44,54,8.786,7.014,2490.004,2589.604,2490.004,2689.204
2020.11.30 10:07:46 487,45,45,46,53,53,8.769,7.008,2490.004,2490.004,2689.204,2689.204
2020.11.30 10:07:47 495,45,45,55,43,55,8.849,7.081,2689.204,2689.204,2589.604,2589.604
2020.11.30 10:07:48 504,50,46,46,43,50,8.796,7.016,2589.556,2689.155,2689.155,2689.155
2020.11.30 10:07:49 512,48,46,46,44,48,8.616,6.827,2490.05,2490.05,2490.05,2490.05
2020.11.30 10:07:50 521,46,46,49,46,49,9.351,7.57,2589.604,2490.004,2490.004,2689.204
2020.11.30 10:07:51 529,46,46,47,57,57,9.602,7.817,2689.204,2589.604,2589.604,2689.204
2020.11.30 10:07:52 538,51,47,46,43,51,8.553,6.794,2689.204,2589.604,2689.204,2689.204
2020.11.30 10:07:53 547,45,45,46,55,55,8.712,6.964,2490.005,2490.005,2490.005,2589.605
2020.11.30 10:07:54 555,45,45,46,55,55,8.489,6.735,2589.604,2689.204,2689.204,2689.204
2020.11.30 10:07:55 564,45,57,45,44,58,8.84,7.074,2689.204,2689.204,2589.604,2689.204
2020.11.30 10:07:56 573,45,50,46,44,50,7.92,6.148,2589.604,2689.204,2689.204,2689.204
2020.11.30 10:07:57 582,47,52,46,44,52,8.843,7.053,2490.004,2689.204,2490.004,2589.604
2020.11.30 10:07:58 591,45,52,45,44,52,9.248,7.488,2689.205,2689.205,2689.205,2689.205
2020.11.30 10:07:59 599,54,47,46,44,54,8.763,6.988,2689.204,2689.204,2689.204,2490.004
2020.11.30 10:08:00 608,45,45,51,45,50,8.772,7.015,2689.204,2689.204,2788.804,2689.204
2020.11.30 10:08:01 617,48,55,45,43,55,8.49,6.709,2689.205,2689.205,2689.205,2490.004
2020.11.30 10:08:02 625,46,45,54,43,54,9.341,7.571,2589.604,2589.604,2689.205,2689.205
2020.11.30 10:08:03 634,46,45,54,44,54,9.471,7.696,2689.204,2689.204,2689.204,2689.204
2020.11.30 10:08:04 643,46,45,55,44,55,9.342,7.558,2589.604,2689.205,2589.604,2490.004
2020.11.30 10:08:05 651,46,46,53,45,53,9.496,7.706,2689.204,2689.204,2589.604,2589.604
2020.11.30 10:08:06 660,46,53,48,44,53,9.492,7.712,2589.604,2589.604,2589.604,2589.604
2020.11.30 10:08:07 669,49,45,52,43,52,8.344,6.584,2689.204,2689.204,2689.204,2589.604
2020.11.30 10:08:08 679,44,48,47,48,48,8.456,6.678,2589.604,2490.004,2589.604,2589.604
2020.11.30 10:08:09 688,44,45,46,56,56,8.775,6.993,2689.204,2490.004,2490.004,2689.204
2020.11.30 10:08:10 697,43,45,46,57,57,8.174,6.382,2689.204,2689.204,2689.204,2589.604
2020.11.30 10:08:11 705,46,45,52,43,52,9.603,7.793,2689.204,2689.204,2689.204,2689.204
2020.11.30 10:08:12 713,46,45,47,53,53,9.434,7.636,2689.204,2589.604,2689.204,2788.804
2020.11.30 10:08:13 722,50,47,47,44,50,9.321,7.534,2689.204,2490.004,2490.004,2589.604
2020.11.30 10:08:14 731,46,46,52,44,52,9.214,7.415,2689.205,2689.205,2689.205,2490.004
2020.11.30 10:08:15 740,45,55,46,43,55,9.207,7.442,2689.204,2689.204,2689.204,2689.204
2020.11.30 10:08:16 749,46,46,54,44,54,9.164,7.376,2689.204,2490.004,2589.604,2490.004
2020.11.30 10:08:17 758,46,51,47,45,51,9.541,7.759,2490.004,2490.004,2490.004,2589.604
2020.11.30 10:08:18 766,46,49,48,44,50,9.403,7.609,2589.604,2589.604,2689.205,2689.205
2020.11.30 10:08:19 775,46,56,46,44,56,9.088,7.323,2689.204,2689.204,2589.604,2689.204
2020.11.30 10:08:20 783,46,52,48,45,52,9.008,7.235,2589.605,2490.005,2589.605,2490.005
2020.11.30 10:08:21 792,46,45,47,54,54,9.479,7.688,2689.205,2689.205,2490.004,2589.604
2020.11.30 10:08:22 801,46,53,46,45,53,9.415,7.626,2689.204,2490.004,2689.204,2689.204
2020.11.30 10:08:23 810,47,45,47,57,57,9.55,7.757,2689.204,2689.204,2589.604,2689.204
2020.11.30 10:08:24 818,45,45,53,43,53,8.579,6.816,2689.204,2689.204,2689.204,2689.204
2020.11.30 10:08:25 826,56,45,46,43,56,8.921,7.147,2689.204,2689.204,2689.204,2689.204
2020.11.30 10:08:26 834,46,43,53,44,53,9.055,7.269,2589.604,2689.204,2788.805,2689.204
2020.11.30 10:08:27 843,46,53,47,45,53,8.857,7.093,2589.604,2589.604,2689.205,2490.004
2020.11.30 10:08:28 851,46,44,53,43,53,8.743,6.954,2490.004,2689.204,2589.604,2589.604
2020.11.30 10:08:29 859,46,45,53,43,53,8.476,6.685,2589.604,2490.004,2689.205,2490.004
2020.11.30 10:08:30 868,46,46,51,45,51,8.966,7.159,2490.004,2589.604,2589.604,2689.204
2020.11.30 10:08:31 877,45,45,55,44,55,9.184,7.42,2490.004,2490.004,2689.204,2689.204
2020.11.30 10:08:32 886,46,51,47,44,51,8.982,7.202,2689.205,2589.604,2689.205,2689.205
2020.11.30 10:08:33 894,45,55,46,44,55,9.22,7.427,2689.204,2689.204,2689.204,2689.204
2020.11.30 10:08:34 903,46,52,47,45,52,9.703,7.887,2589.604,2490.004,2490.004,2490.004
2020.11.30 10:08:35 913,46,52,47,45,52,9.159,7.382,2689.205,2689.205,2589.604,2490.004
2020.11.30 10:08:36 921,46,55,46,44,54,9.285,7.49,2689.204,2689.204,2689.204,2490.004
2020.11.30 10:08:37 930,51,45,54,45,54,9.428,7.629,2589.604,2490.004,2490.004,2589.604
2020.11.30 10:08:38 949,46,51,47,44,51,9.143,7.361,2589.604,2490.004,2589.604,2689.204
2020.11.30 10:08:39 974,46,45,54,44,54,9.068,7.305,2490.004,2589.604,2589.604,2689.204
2020.11.30 10:08:40 982,45,52,47,44,51,8.875,7.095,2689.205,2788.805,2689.205,2490.005
2020.11.30 10:08:41 991,46,48,47,45,48,9.327,7.534,2589.604,2589.604,2589.604,2490.004
2020.11.30 10:08:43 000,46,45,49,47,49,9.236,7.458,2689.205,2689.205,2689.205,2689.205
2020.11.30 10:08:44 009,51,48,46,44,51,9.503,7.729,2589.604,2689.204,2689.204,2689.204
2020.11.30 10:08:45 018,46,53,46,44,53,9.316,7.531,2689.205,2788.805,2689.205,2689.205
2020.11.30 10:08:46 027,46,52,46,45,52,9.516,7.731,2689.204,2490.004,2490.004,2689.204
2020.11.30 10:08:47 036,47,48,46,53,53,9.157,7.39,2589.604,2788.804,2689.204,2689.204
2020.11.30 10:08:48 045,47,48,47,47,48,9.467,7.68,2490.004,2589.604,2589.604,2490.004
2020.11.30 10:08:49 054,50,46,52,45,52,9.221,7.458,2589.604,2589.604,2589.604,2589.604
2020.11.30 10:08:50 070,46,54,46,45,54,9.307,7.534,2689.204,2689.204,2589.604,2490.004
2020.11.30 10:08:51 079,45,46,47,57,57,8.945,7.203,2689.204,2589.604,2689.204,2689.204
2020.11.30 10:08:52 088,47,47,48,48,48,9.719,7.93,2589.604,2589.604,2490.004,2490.004
2020.11.30 10:08:53 097,47,48,47,47,48,9.991,8.169,2589.604,2589.604,2490.004,2490.004
2020.11.30 10:08:54 105,49,48,48,47,49,10.127,8.307,2490.004,2589.604,2589.604,2589.604
2020.11.30 10:08:55 114,46,47,54,44,54,9.559,7.761,2589.604,2689.205,2589.604,2589.604
2020.11.30 10:08:56 122,48,47,48,44,48,9.496,7.708,2490.004,2689.204,2689.204,2689.204
2020.11.30 10:08:57 132,52,46,54,45,54,9.318,7.558,2589.604,2490.004,2490.004,2490.004
2020.11.30 10:08:58 141,50,53,46,45,53,9.319,7.547,2589.604,2589.604,2589.604,2589.604
2020.11.30 10:08:59 150,45,55,46,44,55,9.177,7.411,2689.205,2490.004,2490.004,2490.004
2020.11.30 10:09:00 158,43,44,44,42,44,8.425,6.631,796.801,796.801,796.801,796.801
2020.11.30 10:09:01 167,45,45,56,44,56,7.748,5.972,2589.605,2589.605,2589.605,2589.605
2020.11.30 10:09:02 176,58,46,46,43,58,9.445,7.689,2490.004,2689.204,2689.204,2689.204
2020.11.30 10:09:03 184,42,42,43,41,43,6.338,4.541,796.801,796.801,796.801,796.801
2020.11.30 10:09:04 191,42,43,46,42,46,6.67,4.887,2490.004,2689.205,2589.605,2490.004
2020.11.30 10:09:05 200,46,54,47,45,54,9.225,7.464,2490.004,2689.205,2689.205,2490.004
2020.11.30 10:09:06 209,46,47,50,44,50,8.978,7.203,2689.204,2589.604,2689.204,2689.204
2020.11.30 10:09:07 217,46,45,53,48,53,8.824,7.063,2689.205,2589.604,2589.604,2490.004
2020.11.30 10:09:08 226,46,47,49,46,49,9.877,8.07,2490.004,2490.004,2589.604,2490.004
2020.11.30 10:09:09 235,48,50,48,48,50,9.801,7.989,2490.004,2589.604,2589.604,2490.004
2020.11.30 10:09:10 244,46,46,54,44,54,9.459,7.673,2589.604,2689.204,2589.604,2589.604
2020.11.30 10:09:11 252,46,47,48,46,48,9.645,7.818,2589.604,2589.604,2689.204,2689.204
2020.11.30 10:09:12 261,47,48,48,48,48,9.861,8.048,2689.205,2589.604,2689.205,2689.205
2020.11.30 10:09:13 270,46,45,57,44,57,9.356,7.566,2490.004,2689.204,2689.204,2689.204
2020.11.30 10:09:14 278,46,45,56,44,56,9.28,7.523,2589.604,2689.205,2490.004,2689.205
2020.11.30 10:09:15 287,45,46,47,55,55,9.153,7.399,2689.204,2689.204,2689.204,2689.204
